link,title,date,transcript_link,subtitle_link,mp4_links,video_link
https://www.bundestag.de/mediathek?videoid=7603501#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"15. November 2023 
136. Sitzung vom 15.11.2023 15. November 2023",15.11.2023,https://dipbt.bundestag.de/dip21/btp/20/20136.pdf#P.17139,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7603501/7603501.srt,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7603501/7603501_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7603501/7603501_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7603501/7603501_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7603501/7603501_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=7602481#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"20. Oktober 2023 
132. Sitzung vom 20.10.2023 20. Oktober 2023",20.10.2023,https://dipbt.bundestag.de/dip21/btp/20/20132.pdf#P.16591,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7602481/7602481.srt,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7602481/7602481_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7602481/7602481_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7602481/7602481_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7602481/7602481_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=7604103#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"28. November 2023 
139. Sitzung vom 28.11.2023 28. November 2023",28.11.2023,https://dipbt.bundestag.de/dip21/btp/20/20139.pdf#P.17635,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7604103/7604103.srt,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7604103/7604103_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7604103/7604103_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7604103/7604103_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7604103/7604103_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=7603364#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"10. November 2023 
135. Sitzung vom 10.11.2023 10. November 2023",10.11.2023,https://dipbt.bundestag.de/dip21/btp/20/20135.pdf#P.17037,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7603364/7603364.srt,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7603364/7603364_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7603364/7603364_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7603364/7603364_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7603364/7603364_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=7602208#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"19. Oktober 2023 
131. Sitzung vom 19.10.2023 19. Oktober 2023",19.10.2023,https://dipbt.bundestag.de/dip21/btp/20/20131.pdf#P.16335,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7602208/7602208.srt,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7602208/7602208_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7602208/7602208_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7602208/7602208_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7602208/7602208_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=7602118#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"18. Oktober 2023 
130. Sitzung vom 18.10.2023 18. Oktober 2023",18.10.2023,https://dipbt.bundestag.de/dip21/btp/20/20130.pdf#P.16219,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7602118/7602118.srt,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7602118/7602118_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7602118/7602118_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7602118/7602118_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7602118/7602118_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=7591310#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"29. September 2023 
126. Sitzung vom 29.09.2023 29. September 2023",29.09.2023,https://dipbt.bundestag.de/dip21/btp/20/20126.pdf#P.15733,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7591310/7591310.srt,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7591310/7591310_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7591310/7591310_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7591310/7591310_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7591310/7591310_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=7578609#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"21. September 2023 
122. Sitzung vom 21.09.2023 21. September 2023",21.09.2023,https://dipbt.bundestag.de/dip21/btp/20/20122.pdf#P.15019,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7578609/7578609.srt,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7578609/7578609_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7578609/7578609_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7578609/7578609_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7578609/7578609_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=7601998#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"13. Oktober 2023 
129. Sitzung vom 13.10.2023 13. Oktober 2023",13.10.2023,https://dipbt.bundestag.de/dip21/btp/20/20129.pdf#P.16135,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7601998/7601998.srt,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7601998/7601998_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7601998/7601998_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7601998/7601998_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7601998/7601998_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=7590948#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"28. September 2023 
125. Sitzung vom 28.09.2023 28. September 2023",28.09.2023,https://dipbt.bundestag.de/dip21/btp/20/20125.pdf#P.15525,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7590948/7590948.srt,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7590948/7590948_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7590948/7590948_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7590948/7590948_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7590948/7590948_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=7575833#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"20. September 2023 
121. Sitzung vom 20.09.2023 20. September 2023",20.09.2023,https://dipbt.bundestag.de/dip21/btp/20/20121.pdf#P.14903,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7575833/7575833.srt,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7575833/7575833_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7575833/7575833_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7575833/7575833_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7575833/7575833_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=7601703#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"12. Oktober 2023 
128. Sitzung vom 12.10.2023 12. Oktober 2023",12.10.2023,https://dipbt.bundestag.de/dip21/btp/20/20128.pdf#P.15897,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7601703/7601703.srt,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7601703/7601703_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7601703/7601703_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7601703/7601703_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7601703/7601703_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=7590802#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"27. September 2023 
124. Sitzung vom 27.09.2023 27. September 2023",27.09.2023,https://dipbt.bundestag.de/dip21/btp/20/20124.pdf#P.15423,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7590802/7590802.srt,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7590802/7590802_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7590802/7590802_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7590802/7590802_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7590802/7590802_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=7557102#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"8. September 2023 
120. Sitzung vom 08.09.2023 8. September 2023",08.09.2023,https://dipbt.bundestag.de/dip21/btp/20/20120.pdf#P.14807,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7557102/7557102.srt,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7557102/7557102_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7557102/7557102_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7557102/7557102_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7557102/7557102_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=7601615#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"11. Oktober 2023 
127. Sitzung vom 11.10.2023 11. Oktober 2023",11.10.2023,https://dipbt.bundestag.de/dip21/btp/20/20127.pdf#P.15799,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7601615/7601615.srt,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7601615/7601615_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7601615/7601615_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7601615/7601615_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7601615/7601615_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=7580503#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"22. September 2023 
123. Sitzung vom 22.09.2023 22. September 2023",22.09.2023,https://dipbt.bundestag.de/dip21/btp/20/20123.pdf#P.15325,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7580503/7580503.srt,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7580503/7580503_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7580503/7580503_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7580503/7580503_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7580503/7580503_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=7556931#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"7. September 2023 
119. Sitzung vom 07.09.2023 7. September 2023",07.09.2023,https://dipbt.bundestag.de/dip21/btp/20/20119.pdf#P.14651,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7556931/7556931.srt,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7556931/7556931_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7556931/7556931_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7556931/7556931_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7556931/7556931_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=7556823#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"6. September 2023 
118. Sitzung vom 06.09.2023 6. September 2023",06.09.2023,https://dipbt.bundestag.de/dip21/btp/20/20118.pdf#P.14535,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7556823/7556823.srt,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7556823/7556823_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7556823/7556823_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7556823/7556823_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7556823/7556823_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=7555974#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"5. Juli 2023 
114. Sitzung vom 05.07.2023 5. Juli 2023",05.07.2023,https://dipbt.bundestag.de/dip21/btp/20/20114.pdf#P.13983,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7555974/7555974.srt,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7555974/7555974_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7555974/7555974_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7555974/7555974_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7555974/7555974_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=7555128#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"16. Juni 2023 
110. Sitzung vom 16.06.2023 16. Juni 2023",16.06.2023,https://dipbt.bundestag.de/dip21/btp/20/20110.pdf#P.13425,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7555128/7555128.srt,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7555128/7555128_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7555128/7555128_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7555128/7555128_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7555128/7555128_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=7556693#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"5. September 2023 
117. Sitzung vom 05.09.2023 5. September 2023",05.09.2023,https://dipbt.bundestag.de/dip21/btp/20/20117.pdf#P.14409,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7556693/7556693.srt,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7556693/7556693_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7556693/7556693_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7556693/7556693_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7556693/7556693_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=7555764#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"23. Juni 2023 
113. Sitzung vom 23.06.2023 23. Juni 2023",23.06.2023,https://dipbt.bundestag.de/dip21/btp/20/20113.pdf#P.13827,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7555764/7555764.srt,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7555764/7555764_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7555764/7555764_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7555764/7555764_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7555764/7555764_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=7556287#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"7. Juli 2023 
116. Sitzung vom 07.07.2023 7. Juli 2023",07.07.2023,https://dipbt.bundestag.de/dip21/btp/20/20116.pdf#P.14311,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7556287/7556287.srt,[],
https://www.bundestag.de/mediathek?videoid=7555417#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"22. Juni 2023 
112. Sitzung vom 22.06.2023 22. Juni 2023",22.06.2023,https://dipbt.bundestag.de/dip21/btp/20/20112.pdf#P.13631,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7555417/7555417.srt,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7555417/7555417_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7555417/7555417_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7555417/7555417_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7555417/7555417_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=7554802#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"15. Juni 2023 
109. Sitzung vom 15.06.2023 15. Juni 2023",15.06.2023,https://dipbt.bundestag.de/dip21/btp/20/20109.pdf#P.13169,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7554802/7554802.srt,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7554802/7554802_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7554802/7554802_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7554802/7554802_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7554802/7554802_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=7556055#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"6. Juli 2023 
115. Sitzung vom 06.07.2023 6. Juli 2023",06.07.2023,https://dipbt.bundestag.de/dip21/btp/20/20115.pdf#P.14077,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7556055/7556055.srt,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7556055/7556055_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7556055/7556055_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7556055/7556055_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7556055/7556055_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=7555241#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"21. Juni 2023 
111. Sitzung vom 21.06.2023 21. Juni 2023",21.06.2023,https://dipbt.bundestag.de/dip21/btp/20/20111.pdf#P.13507,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7555241/7555241.srt,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7555241/7555241_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7555241/7555241_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7555241/7555241_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7555241/7555241_h264_512_288_514kb_baseline_de_514.mp4
https://www.bundestag.de/mediathek?videoid=7554717#url=L21lZGlhdGhla292ZXJsYXk=&mod=mod536668,"14. Juni 2023 
108. Sitzung vom 14.06.2023 14. Juni 2023",14.06.2023,https://dipbt.bundestag.de/dip21/btp/20/20108.pdf#P.13067,https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7554717/7554717.srt,"['https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7554717/7554717_h264_1920_1080_5000kb_baseline_de_5000.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7554717/7554717_h264_720_400_2000kb_baseline_de_2192.mp4?fdl=1', 'https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7554717/7554717_h264_512_288_514kb_baseline_de_514.mp4?fdl=1']",https://cldf-od.r53.cdn.tv1.eu/1000153copo/ondemand/app144277506/145293313/7554717/7554717_h264_512_288_514kb_baseline_de_514.mp4
