video_id,generic_video_link
uk_1_26052010,https://www.parliamentlive.tv/Event/Index/2a7e0618-f483-401d-a043-23eaa5cee5d1
uk_2_25052010,https://www.parliamentlive.tv/Event/Index/0bf64ec2-d387-467a-b7c3-e70ce6ff43c8
uk_3_25052010,https://www.parliamentlive.tv/Event/Index/b84c50af-92c0-4e94-b67c-045185ecc768
uk_4_24052010,https://www.parliamentlive.tv/Event/Index/0b030cdd-0ab5-40cf-9984-f7a14bd71b06
uk_5_20052010,https://www.parliamentlive.tv/Event/Index/cee1721b-ccb6-4e22-8abc-0242a75968a7
uk_6_19052010,https://www.parliamentlive.tv/Event/Index/cf7806a6-24ce-4a96-9f4c-ebebe459e76e
uk_7_18052010,https://www.parliamentlive.tv/Event/Index/0dd417f9-d151-4751-b600-90091375887a
uk_0_30062010,https://www.parliamentlive.tv/Event/Index/72feaf64-60fd-43a7-93fc-92e44898d70f
uk_1_30062010,https://www.parliamentlive.tv/Event/Index/6c7904f6-ee3c-4eee-b2a4-7e1874f4559d
uk_2_30062010,https://www.parliamentlive.tv/Event/Index/27ad4e4e-5fdc-4d72-af0a-339410f373f7
uk_3_30062010,https://www.parliamentlive.tv/Event/Index/46077dcc-5c17-4e77-87e9-472ae3eec622
uk_4_30062010,https://www.parliamentlive.tv/Event/Index/4bf418e2-58b1-4322-9ca8-c887f374922a
uk_5_30062010,https://www.parliamentlive.tv/Event/Index/d009c3f9-3559-4c66-9274-ab5990aeb45f
uk_6_29062010,https://www.parliamentlive.tv/Event/Index/a68f15b4-7804-4488-bc60-0b71a297aec4
uk_7_29062010,https://www.parliamentlive.tv/Event/Index/c513a119-a273-49fd-926b-0e4c2afbacb7
uk_8_29062010,https://www.parliamentlive.tv/Event/Index/f3ab6f9c-3298-46b5-af8f-53fdf1aa9702
uk_9_29062010,https://www.parliamentlive.tv/Event/Index/c4906b7f-4cd9-4977-8edc-ee18376c920b
uk_10_28062010,https://www.parliamentlive.tv/Event/Index/bf1b5f67-e08b-41fd-ba17-ea972b8bc193
uk_11_24062010,https://www.parliamentlive.tv/Event/Index/c23cb968-19ff-4d51-a8ac-95356441c0da
uk_12_24062010,https://www.parliamentlive.tv/Event/Index/3ccc874f-b8ae-4477-ab5d-b90891f96a08
uk_13_23062010,https://www.parliamentlive.tv/Event/Index/e006a550-6773-4c13-b37b-d0cad4e6b53e
uk_14_23062010,https://www.parliamentlive.tv/Event/Index/46db59c9-f0dd-49ec-96cb-d444047c673f
uk_15_23062010,https://www.parliamentlive.tv/Event/Index/a7028bd4-ca79-4b6a-a881-5529020cda93
uk_16_22062010,https://www.parliamentlive.tv/Event/Index/f7037ff5-b92e-4e34-a622-ecbf4050d8eb
uk_17_22062010,https://www.parliamentlive.tv/Event/Index/baa8da63-a01c-44fe-8e6f-4686b0f492b2
uk_18_22062010,https://www.parliamentlive.tv/Event/Index/d62307de-ad96-40d7-ba2c-eba8175639b9
uk_19_21062010,https://www.parliamentlive.tv/Event/Index/55f60a73-9d90-4aa1-adf4-664747dd91a7
uk_20_17062010,https://www.parliamentlive.tv/Event/Index/bb747d1c-680a-4b96-b38c-543c5010971a
uk_21_17062010,https://www.parliamentlive.tv/Event/Index/93e76b7c-3b70-486b-9808-2c2b59ce6790
uk_22_16062010,https://www.parliamentlive.tv/Event/Index/57ba2fa6-8d55-4705-b12e-5bd482502f3c
uk_23_16062010,https://www.parliamentlive.tv/Event/Index/ee5e0328-02c6-4060-9501-76b71ac9688d
uk_24_16062010,https://www.parliamentlive.tv/Event/Index/5476f6c1-4c54-4dcb-aefc-d39d46f25fc7
uk_25_15062010,https://www.parliamentlive.tv/Event/Index/3cb3334d-3548-407c-ae7e-29806d74e3e3
uk_26_15062010,https://www.parliamentlive.tv/Event/Index/667f8685-e4ce-4b5b-9a72-eae92af72af5
uk_27_14062010,https://www.parliamentlive.tv/Event/Index/32ba8a09-792f-47d1-883f-653e6c9e8232
uk_28_10062010,https://www.parliamentlive.tv/Event/Index/7bf5407b-e9a7-493d-bc79-56c4aa85ebc0
uk_29_10062010,https://www.parliamentlive.tv/Event/Index/48d7f61f-56d1-42c4-b6f9-74ead0bae742
uk_30_09062010,https://www.parliamentlive.tv/Event/Index/59620ad7-0549-408e-a64a-5097d8a249bf
uk_31_09062010,https://www.parliamentlive.tv/Event/Index/052114a0-df5d-421b-be36-c8cc6d5b6e68
uk_32_09062010,https://www.parliamentlive.tv/Event/Index/b0872dbc-b5d3-4b96-9b8e-4ef623c30f38
uk_33_08062010,https://www.parliamentlive.tv/Event/Index/86c88d85-6b0d-4837-9e4a-862793fcedc4
uk_34_07062010,https://www.parliamentlive.tv/Event/Index/714f55e5-43b1-4fd9-ab9e-695274a699a6
uk_35_03062010,https://www.parliamentlive.tv/Event/Index/4e4d264f-e30d-4e33-83e5-ed9c15f3f238
uk_36_02062010,https://www.parliamentlive.tv/Event/Index/ba60cebd-e9f8-43dc-a673-4fccadc1ae8a
uk_0_28072010,https://www.parliamentlive.tv/Event/Index/bd289656-b368-4580-8cd7-8fc11cfe715b
uk_1_28072010,https://www.parliamentlive.tv/Event/Index/4d80ba6d-ffaa-44a3-be7e-04de7c3f1b20
uk_2_28072010,https://www.parliamentlive.tv/Event/Index/6d33229a-4223-4a31-b839-7dcc20ec374e
uk_3_27072010,https://www.parliamentlive.tv/Event/Index/bf2e750a-ffe2-4f80-83ea-e094d25bcb65
uk_4_27072010,https://www.parliamentlive.tv/Event/Index/38ad7b3f-f22a-4cdc-be74-739fb77588f0
uk_5_27072010,https://www.parliamentlive.tv/Event/Index/667ed63e-af5c-4c8b-87cf-29f3de49fd7f
uk_6_27072010,https://www.parliamentlive.tv/Event/Index/03c3e57f-5a80-4f64-8d6c-5cda2e2d4e37
uk_7_27072010,https://www.parliamentlive.tv/Event/Index/0886b900-dc34-4275-a3a0-c7545f781a3c
uk_8_27072010,https://www.parliamentlive.tv/Event/Index/374e435a-caf3-4259-a060-2082c08a1827
uk_9_27072010,https://www.parliamentlive.tv/Event/Index/86786cc5-36b7-4648-82fa-1e3d6d522a21
uk_10_27072010,https://www.parliamentlive.tv/Event/Index/0fc147ce-b72e-452c-af3e-f7666920b239
uk_11_27072010,https://www.parliamentlive.tv/Event/Index/6bf1d5bf-17f1-45b9-af33-62399fa90da7
uk_12_26072010,https://www.parliamentlive.tv/Event/Index/7c5dbb93-bf20-4dc0-9a6f-9674ce8119ed
uk_13_26072010,https://www.parliamentlive.tv/Event/Index/66813925-377c-46e1-9992-fb9b88b99ef0
uk_14_26072010,https://www.parliamentlive.tv/Event/Index/786b9bca-806c-4f9a-bb18-388e46a5a064
uk_15_26072010,https://www.parliamentlive.tv/Event/Index/b0c428e8-9619-4791-8d61-d65dac81b8b5
uk_16_26072010,https://www.parliamentlive.tv/Event/Index/658ced66-0967-4797-9c84-5f2a6c57ce85
uk_17_22072010,https://www.parliamentlive.tv/Event/Index/5068337f-5b5b-436b-8bfc-405247a97577
uk_18_22072010,https://www.parliamentlive.tv/Event/Index/2d12dc9f-b544-4b66-a83a-1e0a8c50c4e4
uk_19_22072010,https://www.parliamentlive.tv/Event/Index/f39ac163-d825-47cf-b891-4e79a897ff2c
uk_20_22072010,https://www.parliamentlive.tv/Event/Index/e74165c5-34c3-49ba-8bfd-a7bc1f4011b9
uk_21_22072010,https://www.parliamentlive.tv/Event/Index/0a60cf7a-cd99-4c51-add5-76bd6491c4ad
uk_22_21072010,https://www.parliamentlive.tv/Event/Index/03e9b0f3-c9cb-4f9f-8ff9-192165765862
uk_23_21072010,https://www.parliamentlive.tv/Event/Index/5b532e35-69d9-4dc4-81ba-c726a9082c6c
uk_24_21072010,https://www.parliamentlive.tv/Event/Index/1101782d-56f9-4c5c-9a1a-abe7b3d80f41
uk_25_21072010,https://www.parliamentlive.tv/Event/Index/1d367add-08a0-49ee-ae9d-d275d6309ca7
uk_26_21072010,https://www.parliamentlive.tv/Event/Index/d3733f58-5d74-49fb-ab98-6806d913cc99
uk_27_21072010,https://www.parliamentlive.tv/Event/Index/1b395734-18a5-4d6f-b8d7-053d9f4725ce
uk_28_21072010,https://www.parliamentlive.tv/Event/Index/bbffd417-28da-41a5-aac7-22d2c0e15ce2
uk_29_21072010,https://www.parliamentlive.tv/Event/Index/f54b3494-872d-4aaa-b4da-66bc588bdb0c
uk_30_20072010,https://www.parliamentlive.tv/Event/Index/f395a4ed-746d-4c58-acaa-c877f8494f64
uk_31_20072010,https://www.parliamentlive.tv/Event/Index/311ba109-e0e8-496e-ae5d-26e6310b8d58
uk_32_20072010,https://www.parliamentlive.tv/Event/Index/91a88a14-e5e0-41d4-917e-2b2ac0dadf6e
uk_33_20072010,https://www.parliamentlive.tv/Event/Index/2ac56c29-fcbb-4966-b7ef-acd3633ace66
uk_34_20072010,https://www.parliamentlive.tv/Event/Index/bc413c28-c6ba-4bc2-9123-901611be64e6
uk_35_20072010,https://www.parliamentlive.tv/Event/Index/fefe42ee-839f-4639-9b1e-1360fc67ba94
uk_36_20072010,https://www.parliamentlive.tv/Event/Index/1ee2977a-d2e4-43ec-a3cb-8aeb6a931b80
uk_37_20072010,https://www.parliamentlive.tv/Event/Index/be67955f-9f8b-44b2-af93-969f15f86175
uk_38_20072010,https://www.parliamentlive.tv/Event/Index/2e2094dc-d074-469c-9fe5-b95d724adaca
uk_39_19072010,https://www.parliamentlive.tv/Event/Index/bfa615bc-84a5-416e-981b-15ec559089f4
uk_40_19072010,https://www.parliamentlive.tv/Event/Index/696d0101-5a5c-4065-9481-9bcf945627f6
uk_41_19072010,https://www.parliamentlive.tv/Event/Index/f54c627a-eb6a-4b61-9683-1b7ed3207fcd
uk_42_19072010,https://www.parliamentlive.tv/Event/Index/0e7cf644-8763-4410-b071-68e06b80ad75
uk_43_15072010,https://www.parliamentlive.tv/Event/Index/d6c21baa-fd18-4739-8746-0cf905733567
uk_44_15072010,https://www.parliamentlive.tv/Event/Index/ee3229bc-30bc-4a7a-b0ee-bdd4fd17f0ad
uk_45_15072010,https://www.parliamentlive.tv/Event/Index/908aa482-ab2f-41a8-930d-a6430e640abc
uk_46_15072010,https://www.parliamentlive.tv/Event/Index/d08ba954-8d73-4a41-ba0f-935df6e05491
uk_47_15072010,https://www.parliamentlive.tv/Event/Index/29874339-9d16-4237-be51-cc0da90f5f90
uk_48_15072010,https://www.parliamentlive.tv/Event/Index/6a05d014-859f-4119-936d-db9407ac1759
uk_49_14072010,https://www.parliamentlive.tv/Event/Index/3def119d-8074-494b-a916-bf8329857110
uk_50_14072010,https://www.parliamentlive.tv/Event/Index/e329ce45-9221-4b23-a3ab-0a7829da909d
uk_51_14072010,https://www.parliamentlive.tv/Event/Index/3aef2c07-8e75-4c6f-9cab-3ec2569b5302
uk_52_13072010,https://www.parliamentlive.tv/Event/Index/474bf115-376a-4992-869c-3fd7f1feb42a
uk_53_13072010,https://www.parliamentlive.tv/Event/Index/16fdbb36-1a98-44d0-92b9-13891f716188
uk_54_13072010,https://www.parliamentlive.tv/Event/Index/ebd0dfcd-d8ce-4df3-89d9-a1e1f5210014
uk_55_13072010,https://www.parliamentlive.tv/Event/Index/b26098aa-d3d4-4fa5-b9a9-9c2f3b327e28
uk_56_12072010,https://www.parliamentlive.tv/Event/Index/dd55a8de-9e3a-4a00-95ab-3acf110c323b
uk_57_12072010,https://www.parliamentlive.tv/Event/Index/3a1a03a1-46c3-4bc3-b69d-0edd8c112343
uk_58_08072010,https://www.parliamentlive.tv/Event/Index/2251cc41-158c-484f-a8e2-c2e0135ec8c5
uk_59_08072010,https://www.parliamentlive.tv/Event/Index/14da47d5-7522-48e9-9cf9-c925f6c90f80
uk_60_07072010,https://www.parliamentlive.tv/Event/Index/b20005c2-9d16-40eb-ba21-83c82175001e
uk_61_07072010,https://www.parliamentlive.tv/Event/Index/a9046f19-3cfc-45b4-805f-7c849d46eaf5
uk_62_07072010,https://www.parliamentlive.tv/Event/Index/83258ef4-c456-4137-9b23-257c1050b2ae
uk_63_07072010,https://www.parliamentlive.tv/Event/Index/e3ce9c54-7dbe-467c-8f16-e18d495b8d23
uk_64_06072010,https://www.parliamentlive.tv/Event/Index/738adbbc-450e-49aa-a54f-ed12e89fd526
uk_65_06072010,https://www.parliamentlive.tv/Event/Index/bc6d1f16-a6d4-4a8d-8ce2-f2d02cad74d7
uk_66_06072010,https://www.parliamentlive.tv/Event/Index/f2269853-5767-4907-a182-82b6dbbdae72
uk_67_05072010,https://www.parliamentlive.tv/Event/Index/b62de273-ad3e-4003-a4b8-974cbac73c2f
uk_68_05072010,https://www.parliamentlive.tv/Event/Index/1c37c50f-5250-44c5-b4e7-f804e0bdeb3a
uk_69_01072010,https://www.parliamentlive.tv/Event/Index/7c5f8e54-ecb6-4bfc-aa94-3feef4a101be
uk_70_01072010,https://www.parliamentlive.tv/Event/Index/ad6e1cd7-5d04-43e2-818c-b298d26bb859
uk_71_01072010,https://www.parliamentlive.tv/Event/Index/a6cee331-edb0-4da6-aac4-5d636a38b3bc
uk_72_01072010,https://www.parliamentlive.tv/Event/Index/14a2fdbc-2519-4693-9b36-b53dea4f5c26
uk_0_16092010,https://www.parliamentlive.tv/Event/Index/594a743a-b4cc-4aa0-ae45-91eb33bffd76
uk_1_16092010,https://www.parliamentlive.tv/Event/Index/3fcc3d91-460e-4b18-8a97-42d3bab482cc
uk_2_16092010,https://www.parliamentlive.tv/Event/Index/0279cb90-fb81-427e-9d0b-3bd9a2ecc012
uk_3_16092010,https://www.parliamentlive.tv/Event/Index/29285143-413d-4c1b-995a-0ae367e31ac4
uk_4_16092010,https://www.parliamentlive.tv/Event/Index/6c88a7ff-4bc8-44eb-8388-3551065500d8
uk_5_16092010,https://www.parliamentlive.tv/Event/Index/c209f2da-b9b3-4dc1-9579-bc5b50747cd6
uk_6_16092010,https://www.parliamentlive.tv/Event/Index/8d362752-f99d-460f-aaa7-77344aaaa9f6
uk_7_15092010,https://www.parliamentlive.tv/Event/Index/e26ccde4-4e04-43a8-9f8a-b39b8b21bad4
uk_8_15092010,https://www.parliamentlive.tv/Event/Index/4ff8f827-328f-4dc1-949a-aeb4749a6f92
uk_9_15092010,https://www.parliamentlive.tv/Event/Index/3d99adda-8db4-408b-a686-ea974e9d389e
uk_10_15092010,https://www.parliamentlive.tv/Event/Index/b552a9d1-6499-4e1f-967f-50828327a108
uk_11_15092010,https://www.parliamentlive.tv/Event/Index/51edc50b-454d-4c79-abae-0386def51811
uk_12_15092010,https://www.parliamentlive.tv/Event/Index/3edd9615-9fd7-485b-886a-e759af02ec7e
uk_13_15092010,https://www.parliamentlive.tv/Event/Index/77540406-5c1e-49aa-924d-b29e2cfaab98
uk_14_15092010,https://www.parliamentlive.tv/Event/Index/3726f6dd-00fa-4aad-a814-f0222b0d0686
uk_15_15092010,https://www.parliamentlive.tv/Event/Index/fca25761-6c9d-47f9-a19d-72e5a5eefef6
uk_16_15092010,https://www.parliamentlive.tv/Event/Index/01d89132-63bf-4b4f-b95c-8f0d85507d6d
uk_17_15092010,https://www.parliamentlive.tv/Event/Index/880ad570-67ab-435d-a578-254f60a54562
uk_18_15092010,https://www.parliamentlive.tv/Event/Index/73179f92-f70c-47bd-9e15-d6a19843b6e3
uk_19_15092010,https://www.parliamentlive.tv/Event/Index/3849fca1-7681-4198-aa0b-d9dee115aa8d
uk_20_14092010,https://www.parliamentlive.tv/Event/Index/0ebe1751-1007-4741-88a7-97dd03756a50
uk_21_14092010,https://www.parliamentlive.tv/Event/Index/44954551-0193-4daf-96ee-15eaa6b0bd98
uk_22_14092010,https://www.parliamentlive.tv/Event/Index/681e30f9-a3e7-45f4-8d38-f1fe2b88c76f
uk_23_14092010,https://www.parliamentlive.tv/Event/Index/f582485f-dcaf-4c06-9653-6418cd67c9ec
uk_24_14092010,https://www.parliamentlive.tv/Event/Index/de483230-130c-468d-be88-1134ea03c2e6
uk_25_14092010,https://www.parliamentlive.tv/Event/Index/725a1d4e-1199-4ed0-8c34-643bf6d0abae
uk_26_14092010,https://www.parliamentlive.tv/Event/Index/dbe65aac-c0cb-4985-bfaa-05684c3820ee
uk_27_14092010,https://www.parliamentlive.tv/Event/Index/ad8fbece-add4-4af2-be6a-e39482f2172c
uk_28_14092010,https://www.parliamentlive.tv/Event/Index/3c84cfbb-86ab-4d81-b67c-7bf0a1f19a7c
uk_29_14092010,https://www.parliamentlive.tv/Event/Index/12ce1151-7255-40b1-b764-980a8729374b
uk_30_14092010,https://www.parliamentlive.tv/Event/Index/09d450cb-b72d-439d-ab69-9f955e6e38d8
uk_31_14092010,https://www.parliamentlive.tv/Event/Index/4e2c1f68-909a-4f66-9c22-a1a6952b9907
uk_32_14092010,https://www.parliamentlive.tv/Event/Index/f6bc17e7-051b-4cc9-be0e-d0c29fe6a742
uk_33_13092010,https://www.parliamentlive.tv/Event/Index/9c20ebef-95aa-4955-8a49-a786ea8d28b6
uk_34_13092010,https://www.parliamentlive.tv/Event/Index/a1c2bae5-ea6a-4047-9ec0-71a5c4ac2c80
uk_35_13092010,https://www.parliamentlive.tv/Event/Index/d7ae3114-1e2a-4c35-be13-f65d7096e324
uk_36_13092010,https://www.parliamentlive.tv/Event/Index/1fb1a119-bbc5-4402-ac3f-ed10dd5611d4
uk_37_13092010,https://www.parliamentlive.tv/Event/Index/58c0612a-6802-4cad-8e20-f3a9f2037d12
uk_38_09092010,https://www.parliamentlive.tv/Event/Index/56c349a8-d10c-4249-969b-81780e336857
uk_39_09092010,https://www.parliamentlive.tv/Event/Index/ecdc74bc-3918-4c48-8fcc-c65d6b6a4e3a
uk_40_09092010,https://www.parliamentlive.tv/Event/Index/c3d17af7-64b6-43a2-b264-0651e63eccc3
uk_41_09092010,https://www.parliamentlive.tv/Event/Index/fbe8f51d-6631-4c90-9f01-d0772df322ed
uk_42_09092010,https://www.parliamentlive.tv/Event/Index/978dcdff-e522-4cb8-af1d-9aa8fe0fb2dd
uk_43_08092010,https://www.parliamentlive.tv/Event/Index/d728eef2-d5d5-44a2-8b5d-611596db73dd
uk_44_08092010,https://www.parliamentlive.tv/Event/Index/04672e16-c4d5-479d-ae95-a1fe7420f32d
uk_45_08092010,https://www.parliamentlive.tv/Event/Index/b361f7a1-24c3-4a68-a952-f40ce49b4e8c
uk_46_08092010,https://www.parliamentlive.tv/Event/Index/64aacb95-4073-40d7-a90f-345438293c9e
uk_47_08092010,https://www.parliamentlive.tv/Event/Index/75ceec38-f011-43b1-9713-3b15878009d5
uk_48_08092010,https://www.parliamentlive.tv/Event/Index/a7d94af2-6f64-48ab-b213-a97d52968540
uk_49_08092010,https://www.parliamentlive.tv/Event/Index/fb7e1afb-cc97-4afe-a32f-c4559bf8d45a
uk_50_08092010,https://www.parliamentlive.tv/Event/Index/d5020a9a-af81-4a0c-8502-1635fea0f886
uk_51_08092010,https://www.parliamentlive.tv/Event/Index/f09ad77a-5218-4f9e-94eb-a01e83fb7609
uk_52_07092010,https://www.parliamentlive.tv/Event/Index/bf36759b-fa60-4dfa-a785-96e26da6fd47
uk_53_07092010,https://www.parliamentlive.tv/Event/Index/cfe59326-a9e0-4a58-980e-81dd29c0ed08
uk_54_07092010,https://www.parliamentlive.tv/Event/Index/9dcf2098-d1f3-4230-bc4f-4080390c0ab7
uk_55_07092010,https://www.parliamentlive.tv/Event/Index/24da177a-0b02-4670-973f-40c9d3b68915
uk_56_07092010,https://www.parliamentlive.tv/Event/Index/e527479c-72f4-4626-be1a-f2c9541c7737
uk_57_07092010,https://www.parliamentlive.tv/Event/Index/8a48b79e-606b-4ea4-a860-1aecf2250286
uk_58_07092010,https://www.parliamentlive.tv/Event/Index/95b41278-25b9-4561-9a71-1fabac602fbc
uk_59_06092010,https://www.parliamentlive.tv/Event/Index/c8eef251-a68c-4197-b7bd-07807ec5df29
uk_0_28102010,https://www.parliamentlive.tv/Event/Index/fca1fc04-7128-45ff-ad8c-cd0e35bce965
uk_1_28102010,https://www.parliamentlive.tv/Event/Index/73bb3a73-fe0e-4920-9cc0-66c396036be2
uk_2_28102010,https://www.parliamentlive.tv/Event/Index/8c2c108e-ddb9-48be-9d44-78f6b6724f74
uk_3_28102010,https://www.parliamentlive.tv/Event/Index/65743af1-dc47-41ce-aa45-1decf46c9874
uk_4_28102010,https://www.parliamentlive.tv/Event/Index/c7ba1817-d905-4611-a4b4-8750069c9e1b
uk_5_28102010,https://www.parliamentlive.tv/Event/Index/bd6f87d8-8e7a-43ef-9e34-5a58520d3405
uk_6_28102010,https://www.parliamentlive.tv/Event/Index/011426de-89db-488b-b9ec-9343b562c75d
uk_7_28102010,https://www.parliamentlive.tv/Event/Index/7b6c4c44-6ffb-4f61-bd93-c7e1cbb37397
uk_8_27102010,https://www.parliamentlive.tv/Event/Index/e3e5edbd-92a5-4589-9d30-9730c2e24d69
uk_9_27102010,https://www.parliamentlive.tv/Event/Index/5782b4f1-0731-4827-b4f1-407cc8bcdbd7
uk_10_27102010,https://www.parliamentlive.tv/Event/Index/fa02c389-cfd5-4be7-84b9-aa4b21c811ec
uk_11_27102010,https://www.parliamentlive.tv/Event/Index/f3e47da6-9e6a-40d1-b8b5-d7df5f7a6d06
uk_12_27102010,https://www.parliamentlive.tv/Event/Index/0e9e8791-b2c9-490c-af6b-8855fd4b13ad
uk_13_27102010,https://www.parliamentlive.tv/Event/Index/6b44596d-bfc9-4d19-808b-c311aa5cde24
uk_14_27102010,https://www.parliamentlive.tv/Event/Index/524ef102-de6f-4b1c-aeba-315d16d6c1de
uk_15_27102010,https://www.parliamentlive.tv/Event/Index/b6d685b2-5e44-4d83-ab77-3eddac3c5b0f
uk_16_27102010,https://www.parliamentlive.tv/Event/Index/48bcdaad-ae4c-4f90-8792-9d7ef9a61df1
uk_17_27102010,https://www.parliamentlive.tv/Event/Index/bc75416b-de03-416e-a92f-6b1ef4d236ee
uk_18_26102010,https://www.parliamentlive.tv/Event/Index/c6a65223-af23-44c1-8229-d38a8935e414
uk_19_26102010,https://www.parliamentlive.tv/Event/Index/3bf25ba4-c197-4baa-b7be-35ba8b038b7e
uk_20_26102010,https://www.parliamentlive.tv/Event/Index/a04abefe-b1fb-4db2-800a-2d26a2cb6edf
uk_21_26102010,https://www.parliamentlive.tv/Event/Index/3d7eb28c-80f3-46d7-8db6-a3de6485f1e1
uk_22_26102010,https://www.parliamentlive.tv/Event/Index/4e0ff949-8181-4e89-8b0b-ddb958becd6b
uk_23_26102010,https://www.parliamentlive.tv/Event/Index/f9557ae3-cbfd-41ca-96da-1016c1b842a0
uk_24_26102010,https://www.parliamentlive.tv/Event/Index/11dee5b0-1c78-4ef8-947a-e6e2d2bd9cbb
uk_25_26102010,https://www.parliamentlive.tv/Event/Index/2d450ee7-ab65-4efa-816b-d6b7ca52ff1c
uk_26_26102010,https://www.parliamentlive.tv/Event/Index/97768e8b-829f-4834-972f-8e92b1ef2fcf
uk_27_26102010,https://www.parliamentlive.tv/Event/Index/f12d63eb-e376-40fa-b101-30517caf05da
uk_28_26102010,https://www.parliamentlive.tv/Event/Index/b881640e-b2a5-4e33-87aa-c1a0406e51c0
uk_29_26102010,https://www.parliamentlive.tv/Event/Index/6b71b2c6-d1cd-496a-92dc-230cd99d3e7d
uk_30_26102010,https://www.parliamentlive.tv/Event/Index/e95270c1-c41d-4625-aca9-3c5f2d757ac1
uk_31_25102010,https://www.parliamentlive.tv/Event/Index/bee95d63-fef5-4be9-8361-dbd0ea5202bf
uk_32_25102010,https://www.parliamentlive.tv/Event/Index/dc660da6-776f-4eed-8675-9000da64bb4c
uk_33_25102010,https://www.parliamentlive.tv/Event/Index/4b6c148d-8477-44e1-ba9f-23a3e372918c
uk_34_25102010,https://www.parliamentlive.tv/Event/Index/6e8db77f-50a6-4c62-924f-ca20bee0c798
uk_35_25102010,https://www.parliamentlive.tv/Event/Index/7bfc7275-56d2-4870-99aa-9a16443193f4
uk_36_22102010,https://www.parliamentlive.tv/Event/Index/960817c3-02f2-47da-9354-c9ab514fa730
uk_37_21102010,https://www.parliamentlive.tv/Event/Index/9dbb6ecc-3294-44ef-82ee-63780f69854f
uk_38_21102010,https://www.parliamentlive.tv/Event/Index/7730c91a-3c87-4afc-b46b-ee82e2dc8a92
uk_39_21102010,https://www.parliamentlive.tv/Event/Index/5677fea0-f11e-4ad6-afb4-58c14c7ea6b7
uk_40_21102010,https://www.parliamentlive.tv/Event/Index/657336ba-b8ea-4379-b746-0e2ddb9b9cb8
uk_41_21102010,https://www.parliamentlive.tv/Event/Index/9987f041-c83d-4fd0-9768-4a896d6aa5e3
uk_42_20102010,https://www.parliamentlive.tv/Event/Index/42cd8f76-d3e9-4a60-a6fb-2e6a3f0a6cd4
uk_43_20102010,https://www.parliamentlive.tv/Event/Index/bbdc1769-7152-48de-a4dc-941b630b193c
uk_44_20102010,https://www.parliamentlive.tv/Event/Index/5592eb7d-bbaf-4de4-abf7-b8d1b0540e49
uk_45_20102010,https://www.parliamentlive.tv/Event/Index/2304d8b1-d647-4cac-bf18-37b9207cf1df
uk_46_20102010,https://www.parliamentlive.tv/Event/Index/4fed8ad8-5154-4308-b93a-d0100d4e9d76
uk_47_20102010,https://www.parliamentlive.tv/Event/Index/e94c8ded-22e3-45c1-ae02-2808434a424c
uk_48_20102010,https://www.parliamentlive.tv/Event/Index/da462a42-fc1a-41cb-afd0-691caed33b2b
uk_49_20102010,https://www.parliamentlive.tv/Event/Index/f732d369-eb05-4ef8-bb1d-c4a83c5ff407
uk_50_20102010,https://www.parliamentlive.tv/Event/Index/aa5068e6-5717-4c21-8deb-ecaaa7fbfb3e
uk_51_20102010,https://www.parliamentlive.tv/Event/Index/174fe021-bb83-4f8d-9158-f30060b35e5d
uk_52_19102010,https://www.parliamentlive.tv/Event/Index/4294500a-d4cc-4971-99d4-0ea6c30dbf9a
uk_53_19102010,https://www.parliamentlive.tv/Event/Index/3e84e39c-420b-43b1-a3af-5d97ac1e46cf
uk_54_19102010,https://www.parliamentlive.tv/Event/Index/a3b6b659-b6c9-4137-8950-77317d6d4693
uk_55_19102010,https://www.parliamentlive.tv/Event/Index/79bfc64a-0cf2-4d77-9d36-09cacade7e46
uk_56_19102010,https://www.parliamentlive.tv/Event/Index/de596597-e522-4c33-9244-2d461f6902cc
uk_57_19102010,https://www.parliamentlive.tv/Event/Index/0b73641e-d9eb-4ea4-b607-c050849b54d1
uk_58_19102010,https://www.parliamentlive.tv/Event/Index/fcc5c712-5135-4b11-ac28-70f992cf07ce
uk_59_19102010,https://www.parliamentlive.tv/Event/Index/5b95b8ac-efdd-47c1-88a9-ecf660cac422
uk_60_19102010,https://www.parliamentlive.tv/Event/Index/67b0215e-bd99-4cac-ac74-6d93056a539d
uk_61_19102010,https://www.parliamentlive.tv/Event/Index/1a9e5621-3377-4b5c-b2a2-7eef2ed734ae
uk_62_19102010,https://www.parliamentlive.tv/Event/Index/c1305e3b-7a09-42c8-a7f5-725cd42e7108
uk_63_19102010,https://www.parliamentlive.tv/Event/Index/a3b843fb-283f-49e3-9d1b-9a0380bc177a
uk_64_19102010,https://www.parliamentlive.tv/Event/Index/c9aa3fc5-8b4f-4fb2-87d6-a5f3096e3c03
uk_65_19102010,https://www.parliamentlive.tv/Event/Index/094a1010-0e8f-4490-b9de-93d395c73e38
uk_66_19102010,https://www.parliamentlive.tv/Event/Index/c3b3e747-1a91-45ef-8dd6-2213d9f51561
uk_67_19102010,https://www.parliamentlive.tv/Event/Index/d8c3328c-9a88-4660-9c5a-ef4264cb546c
uk_68_18102010,https://www.parliamentlive.tv/Event/Index/4ea49c5e-1e94-4396-adea-21949e8983e4
uk_69_18102010,https://www.parliamentlive.tv/Event/Index/ae3e5eb1-3950-404f-88e4-fe0348e42102
uk_70_18102010,https://www.parliamentlive.tv/Event/Index/17e049ff-8fe6-4791-9e15-266d36c3f532
